pta_id,agreement_name,year,total_words,n_articles,n_chapters,hard_p1k_mean,soft_p1k_mean,mixed_p1k_mean,enf_p1k_mean,oblig_ratio,hard_total,soft_total,oblig_ratio_core,n_tig_articles,template_flag,template_exporter,is_template,is_us_tpa,is_eu_template,is_plurilateral,n_g20_parties,asymmetry_type,alschner_cluster,d_us_tpa,d_eu_template,d_other_template,d_plurilateral,d_symmetric,d_eastern_european,d_central_asian,d_modern_global
216,EC - Faeroe Islands Agreement of 1992,1991,3520.0,40.0,3.0,19.318181818181817,1.4204545454545452,0.28409090909090906,1.4204545454545454,2.9752840909090907,68.0,6.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
217,EC - Finland Agreement,1973,3349.0,37.0,3.0,21.498954911914005,0.5971931919976111,0.29859659599880567,1.492982979994028,3.3901164526724394,72.0,3.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
218,EC - Greece Additional Protocol,1975,1891.0,20.0,5.0,14.806980433632999,0.5288207297726072,0.0,0.5288207297726071,1.540983606557377,28.0,1.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
219,EEC - Greece Association Agreement,1961,11132.0,79.0,10.0,22.547610492274522,0.44915558749550843,0.26949335249730505,1.976284584980237,5.250553958557911,251.0,8.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
220,EC - Hungary Europe Agreement,1991,15486.0,125.0,17.0,18.791166214645486,0.9040423608420509,0.7103189978044685,1.743510267338241,3.35709673253261,291.0,25.0,5.0531594784353056,10.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
221,EC - Hungary Interim Agreement of 1991,1991,5352.0,49.0,6.0,21.674140508221225,0.3736920777279522,0.18684603886397608,3.9237668161434978,4.136117339312406,116.0,3.0,4.9599609375,10.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
222,EC - Israel Agreement of 1970,1970,1394.0,23.0,4.0,22.23816355810617,0.0,0.0,2.8694404591104736,2.1413199426111906,31.0,0.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
223,EC - Latvia Agreement,1994,17727.0,131.0,16.0,16.6412816607435,1.2410447340215491,1.3538669825689627,1.8051559767586167,2.8266016058366707,295.0,46.0,1.945945945945946,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
224,EC - Lebanon Cooperation Agreement,1977,4515.0,50.0,7.0,21.040974529346624,1.3289036544850499,0.22148394241417496,1.9933554817275747,2.6916574381690657,95.0,7.0,2.696107784431138,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
225,EC - Lithuania,1994,5980.0,52.0,8.0,19.565217391304348,0.8361204013377925,0.33444816053511706,3.3444816053511706,3.323160535117057,117.0,7.0,3.9018817204301075,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
226,EC - Malta Association Agreement,1970,1469.0,20.0,4.0,25.86793737236215,0.0,0.0,4.765146358066712,2.7372362151123215,38.0,0.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
227,EC - Morocco Association Agreement of 1969,1969,1317.0,19.0,4.0,22.779043280182233,0.0,0.0,1.5186028853454823,2.192862566438876,30.0,0.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
228,EC - Poland Europe Agreement,1991,15506.0,123.0,17.0,19.282858248419966,0.7094028118147814,0.7738939765252161,1.9347349413130401,3.4284685498086764,299.0,23.0,7.161117078410311,10.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
229,EC - Poland Interim Agreement of 1991,1991,5450.0,50.0,7.0,22.75229357798165,0.3669724770642202,0.1834862385321101,4.036697247706422,4.398929663608563,124.0,3.0,7.055143160127254,10.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
230,EC - Portugal Agreement of 1972,1972,3763.0,40.0,2.0,20.728142439542918,0.5314908317831517,0.2657454158915759,1.5944724953494551,2.9751528036141375,78.0,3.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
231,EC - Romania Europe Agreement,1993,16535.0,127.0,17.0,17.840943453280918,1.0885999395222257,1.2095554883580284,1.8143332325370427,3.223036992238686,295.0,38.0,6.340305711987128,10.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
232,EC - Romania Interim Agreement,1993,5281.0,53.0,8.0,23.48040143912138,0.3787161522438932,0.1893580761219466,4.355235750804772,4.073376254497254,124.0,3.0,6.1771539206195545,10.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
233,EC - Slovak Republic Europe Agreement,1993,15506.0,124.0,16.0,19.540822907261706,0.9028763059460854,1.0318586353669548,1.6767702824713013,4.079662711208565,303.0,30.0,10.111906893464637,10.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
234,EC - Slovenia Cooperation Agreement,1993,4078.0,53.0,4.0,24.276606179499755,3.4330554193231975,2.2069641981363413,4.659146640510054,2.077151790093183,99.0,23.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
235,EC - Slovenia Europe Agreement,1996,17157.0,132.0,17.0,19.758699073264555,0.7577082240484934,1.3405607040857959,2.039983680130559,3.8300353597171215,339.0,36.0,6.749400479616307,10.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
236,EC - Slovenia Interim Agreement,1996,5782.0,52.0,8.0,24.55897613282601,0.3459010722933241,0.17295053614666206,3.977862331373227,4.602386717398824,142.0,3.0,5.7689486552567235,10.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
237,EC - Spain Agreement of 1970,1970,1367.0,21.0,4.0,24.140453547915143,0.0,0.0,2.926115581565472,2.302852962692026,33.0,0.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
238,EC - Sweden Agreement,1972,3444.0,37.0,2.0,21.19628339140534,0.5807200929152149,0.29036004645760743,1.4518002322880372,3.3249128919860627,73.0,3.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
239,EC - Syria Interim Agreement of 1977,1977,5081.0,51.0,7.0,17.71304861247786,1.1808699074985238,0.196811651249754,1.5744932099980318,2.081348815849898,90.0,7.0,2.8253493013972055,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
240,EC - Tunisia Association Agreement of 1969,1969,1325.0,20.0,4.0,22.641509433962263,0.0,0.0,1.5094339622641513,2.1743396226415093,30.0,0.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
241,EC - Turkey Additional Protocol,1970,7782.0,65.0,11.0,22.102287329735287,0.8995116936520174,0.1285016705217168,1.285016705217168,3.947378565921357,172.0,8.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
242,EEC - Turkey Association Agreement of 1963,1963,2503.0,33.0,6.0,20.37554934079105,0.7990411506192568,0.7990411506192568,1.9976028765481422,1.7393794113730188,51.0,4.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
243,EC - Turkey Association Agreement of 1973,1973,2390.0,19.0,5.0,14.225941422594142,0.41841004184100417,0.0,0.4184100418410041,3.0443514644351466,34.0,1.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
244,EFTA - Bulgaria,1993,5971.0,42.0,3.0,18.087422542287722,0.6699045386032491,0.33495226930162453,4.8568079048735555,2.7603416513146875,108.0,6.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
245,EFTA - Czechoslovakia,1992,5268.0,41.0,3.0,18.41305998481397,0.5694760820045558,0.18982536066818526,1.3287775246772968,2.64123006833713,97.0,4.0,,,none,,False,False,False,True,0,plurilateral_symmetric,eastern_european,0,0,0,1,0,1,0,0
246,EFTA - Estonia Free Trade Agreement,1995,5375.0,41.0,3.0,17.11627906976744,0.37209302325581395,0.5581395348837209,4.093023255813954,2.7053023255813953,92.0,5.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
247,EFTA - Hungary Agreement,1993,4816.0,42.0,3.0,23.87873754152824,0.4152823920265781,0.4152823920265781,2.9069767441860463,3.2323504983388704,115.0,4.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
248,EFTA - Latvia,1995,5475.0,41.0,3.0,17.35159817351598,0.365296803652968,0.547945205479452,4.200913242009133,2.7303196347031964,95.0,5.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
249,EFTA - Lithuania,1995,5600.0,42.0,3.0,17.142857142857142,0.35714285714285715,0.5357142857142857,3.9285714285714284,2.740089285714286,96.0,5.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
250,EFTA - Poland Agreement,1992,5079.0,42.0,3.0,22.83914156329986,0.7875566056310297,0.5906674542232723,3.9377830281551485,3.1897026973813745,116.0,7.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
251,EFTA - Romania Free Trade Agreement,1992,5678.0,42.0,3.0,18.844663613948573,0.7044734061289186,0.528355054596689,2.6417752729834447,2.8046847481507573,107.0,7.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
252,EFTA - Slovenia,1995,5796.0,42.0,3.0,16.73567977915804,0.3450655624568668,0.3450655624568668,3.795721187025535,2.695824706694272,97.0,4.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
253,EFTA - Spain Agreement,1979,4313.0,3.0,3.0,18.780431254347324,0.0,0.0,0.46371435195919314,80.69951309993044,81.0,0.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
254,El Salvador - Nicaragua Free Trade Area,1951,2637.0,26.0,11.0,20.477815699658702,0.7584376185058779,0.0,1.1376564277588168,2.4408418657565414,54.0,2.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
255,Equatorial Customs Union - Cameroon Association,1959,1927.0,20.0,6.0,25.94706798131811,0.0,0.5189413596263621,5.1894135962636225,3.7644006227296316,50.0,1.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
256,Estonia - Faeroe Islands,1997,3394.0,32.0,5.0,19.74071891573365,0.2946375957572186,0.8839127872716559,4.7142015321154975,2.964938126104891,67.0,4.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
257,Estonia - Latvia - Lithuania,1993,3660.0,34.0,3.0,21.85792349726776,0.273224043715847,0.0,4.371584699453552,3.9372950819672132,80.0,1.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
258,Estonia - Norway Free Trade Agreement,1992,2641.0,27.0,3.0,18.93222264293828,0.7572889057175313,0.7572889057175313,4.165088981446422,2.256531616811814,50.0,4.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
259,Estonia - Sweden Free Trade Agreement,1992,2846.0,26.0,3.0,18.973998594518623,0.3513703443429374,0.702740688685875,3.865073787772312,2.766865776528461,54.0,3.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
260,Estonia - Switzerland Free Trade Agreement,1992,3838.0,34.0,3.0,19.280875455966648,0.7816571130797291,0.7816571130797291,3.6477331943720688,3.207399687337155,74.0,6.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
261,Estonia - Ukraine,1995,3106.0,30.0,3.0,21.571152607855762,0.6439150032195751,0.0,4.185447520927237,3.4309401159047006,67.0,2.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
262,Finland - Estonia Protocol,1992,1050.0,15.0,3.0,18.095238095238095,0.9523809523809523,0.0,5.714285714285714,1.4547619047619047,19.0,1.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
263,Finland - Latvia Protocol,1992,1133.0,14.0,2.0,18.53486319505737,0.8826125330979699,0.0,4.41306266548985,1.6835834068843778,21.0,1.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
264,Finland - Lithuania Protocol,1992,1107.0,15.0,3.0,18.97018970189702,0.9033423667570009,0.0,4.5167118337850045,1.5352303523035231,21.0,1.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
265,Former Yugoslav Republic of Macedonia  - Bosnia and Herzegovina,2002,5592.0,42.0,5.0,20.565092989985693,0.17882689556509299,0.894134477825465,3.3977110157367667,3.3851037195994276,115.0,6.0,3.263571428571429,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
266,Ghana - Upper Volta Trade Agreement,1961,1275.0,18.0,3.0,10.196078431372548,3.137254901960784,0.0,0.0,0.64,13.0,4.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
267,Gulf Cooperation Council (GCC),1981,1460.0,29.0,7.0,26.71232876712329,0.6849315068493151,5.47945205479452,0.0,1.5462328767123288,39.0,9.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
268,Hungary - Estonia,1998,4794.0,38.0,6.0,19.399249061326657,0.0,0.6257822277847309,3.337505214851898,2.9887359198998746,93.0,3.0,2.595936794582393,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
269,Hungary - Israel,1997,5006.0,40.0,6.0,22.772672792648823,0.3995205753096284,0.5992808629644427,4.1949660407510985,3.44336795844986,114.0,5.0,2.1809744779582365,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
270,Hungary - Latvia,1999,4553.0,40.0,6.0,19.98682187568636,0.0,0.6589062156819679,3.514166483637162,2.9670546892159018,91.0,3.0,2.375314861460957,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
271,Hungary - Lithuania,1998,4845.0,38.0,6.0,19.814241486068113,0.0,0.6191950464396285,3.3023735810113517,3.4291021671826627,96.0,3.0,5.3107569721115535,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
272,Hungary - Slovenia Free Trade Agreement,1994,4944.0,41.0,5.0,21.035598705501616,0.0,0.6067961165048543,4.247572815533981,3.32787216828479,104.0,3.0,2.893548387096774,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
273,Hungary - Turkey,1997,3965.0,37.0,5.0,22.44640605296343,0.0,0.2522068095838587,3.278688524590164,3.705422446406053,89.0,1.0,4.357142857142857,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
274,Ireland - United Kingdom Free Trade Area,1965,7329.0,29.0,3.0,15.691090189657524,0.8186655751125665,0.5457770500750443,1.2279983626688498,4.589143584845591,115.0,10.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
275,Latin American Free Trade Area (LAFTA),1960,5016.0,67.0,13.0,20.73365231259968,0.9968102073365231,1.1961722488038278,1.3955342902711323,1.5818713450292397,104.0,11.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
276,Latvia - Norway Free Trade Agreement,1992,2854.0,28.0,3.0,19.271198318149963,0.700770847932726,0.700770847932726,4.204625087596356,2.535739313244569,55.0,4.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
277,Latvia - Sweden Free Trade Agreement,1992,2877.0,27.0,3.0,19.117135905457072,0.34758428919012857,0.6951685783802573,3.823427181091415,2.732186305179006,55.0,3.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
278,Latvia - Switzerland Free Trade Agreement,1992,3977.0,35.0,3.0,19.109881820467688,0.7543374402816193,0.7543374402816193,3.52024138798089,3.1663314055820972,76.0,6.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
279,Lithuania - Norway Free Trade Agreement,1992,2771.0,29.0,3.0,19.12666907253699,0.7217610970768675,0.7217610970768675,3.608805485384338,2.1835077589317935,53.0,4.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
280,Lithuania - Sweden Free Trade Agreement,1992,2862.0,27.0,3.0,19.217330538085257,0.3494060097833682,0.6988120195667367,3.843466107617051,2.714011180992313,55.0,3.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
281,Lithuania - Switzerland Free-Trade Agreement,1992,3935.0,35.0,3.0,19.05972045743329,0.7623888182973316,0.7623888182973316,3.5578144853875475,3.1294790343074967,75.0,6.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
282,Moldova - Bosnia and Herzegovina,2002,4942.0,40.0,5.0,21.651153379198703,0.20234722784297854,0.8093889113719142,4.451639012545528,2.971873735329826,107.0,5.0,3.2196581196581198,5.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
283,Moldova - Bulgaria,2004,4843.0,38.0,5.0,20.648358455502787,0.20648358455502785,0.6194507536650836,4.749122444765641,3.1830476977080324,100.0,4.0,3.6451612903225805,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
284,Moldova - Croatia,2004,4514.0,40.0,6.0,20.824102791315905,0.44306601683650865,0.664599025254763,5.09525919361985,2.9996677004873726,94.0,5.0,2.204301075268817,6.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
285,Moldova - Former Yugoslav Republic of Macedonia,2004,5159.0,43.0,5.0,19.771273502616786,0.1938360147315371,0.5815080441946113,3.489048265167668,3.0020352781546813,102.0,4.0,2.9391691394658754,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
286,Moldova - Serbia and Montenegro,2003,4415.0,39.0,5.0,20.385050962627407,0.22650056625141562,0.6795016987542469,4.983012457531144,2.7280860702151757,90.0,4.0,3.023758099352052,6.0,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
287,Poland - Faeroe Islands,1998,3859.0,34.0,7.0,19.95335579165587,0.0,0.7774034724021768,4.1461518528116095,3.0781290489764186,77.0,3.0,2.530534351145038,4.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
288,Poland - Israel,1998,4734.0,42.0,6.0,21.546261089987325,0.0,0.8449514152936206,5.280946345585129,3.218842416561048,102.0,4.0,2.280334728033473,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
289,Poland - Latvia,1997,5490.0,41.0,5.0,19.12568306010929,0.0,0.7285974499089253,4.18943533697632,3.362112932604736,105.0,4.0,2.404255319148936,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
290,Poland - Lithuania,1996,5043.0,40.0,5.0,19.8294665873488,0.0,0.793178663493952,4.759071980963712,3.2720602815784257,100.0,4.0,2.432220039292731,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
291,Romania - Bosnia and Herzegovina,2003,5335.0,44.0,5.0,21.368322399250236,0.0,0.37488284910965325,4.498594189315839,3.393626991565136,114.0,2.0,4.4798962386511025,6.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
292,Romania - Former Yugoslav Republic of Macedonia,2003,4658.0,43.0,6.0,19.965650493774152,0.0,0.6440532417346501,4.293688278231,2.961464147702877,93.0,3.0,2.4722222222222223,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
293,Romania - Israel,2001,5002.0,43.0,5.0,21.19152339064374,0.0,0.39984006397441024,4.798080767692923,3.089764094362255,106.0,2.0,2.4,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
294,Romania - Moldova,1994,3279.0,36.0,2.0,19.213174748398902,0.0,0.609942055504727,4.879536444037816,2.2586154315340043,63.0,2.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
295,Romania - Serbia and Montenegro,2003,4568.0,42.0,6.0,19.702276707530647,0.21891418563922943,0.43782837127845886,4.5971978984238175,2.905647985989492,90.0,3.0,2.776150627615063,8.0,none,,False,False,False,True,0,plurilateral_symmetric,modern_global,0,0,0,1,0,0,0,1
296,Romania - Turkey,1997,5033.0,42.0,6.0,20.464931452414067,0.397377309755613,0.19868865487780646,2.582952513411484,3.943274389032386,103.0,3.0,4.3882352941176475,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
297,Slovak Republic - Estonia,1996,5063.0,43.0,6.0,21.52873790242939,0.0,0.5925340707090657,3.5552044242543945,3.345447363223385,109.0,3.0,1.8297872340425532,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
298,Slovak Republic - Israel,1996,5227.0,41.0,6.0,21.427204897646835,0.0,0.7652573177731012,5.356801224411709,3.5668643581404247,112.0,4.0,2.3169164882226982,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
299,Slovak Republic - Latvia,1996,4967.0,43.0,6.0,21.743507147171332,0.0,0.8053150795248641,3.2212603180994566,2.952486410308033,108.0,4.0,2.4895833333333335,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
300,Slovak Republic - Lithuania,1996,4867.0,42.0,6.0,22.190260941031436,0.0,0.6163961372508733,3.492911444421615,3.1725909184302443,108.0,3.0,2.6652806652806653,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
301,Slovak Republic - Romania Free Trade Agreement,1994,4840.0,41.0,5.0,21.28099173553719,0.2066115702479339,0.6198347107438017,3.925619834710744,3.114669421487603,103.0,4.0,2.332657200811359,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
302,Slovak Republic - Turkey,1997,4810.0,40.0,6.0,21.82952182952183,0.0,0.6237006237006237,2.7027027027027026,3.937006237006237,105.0,3.0,2.592941176470588,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
303,Slovenia - Bosnia and Herzegovina,2001,4682.0,37.0,4.0,21.144809910294747,0.0,0.6407518154634771,3.630926954293037,3.2454079453225115,99.0,3.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
304,Slovenia - Croatia,1997,4700.0,42.0,5.0,20.851063829787233,0.0,0.6382978723404256,3.404255319148936,3.0317021276595746,98.0,3.0,2.302325581395349,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
305,Slovenia - Estonia,1996,5061.0,43.0,6.0,20.74688796680498,0.0,0.5927682276229994,3.35901995653033,3.214582098399526,105.0,3.0,1.8541666666666667,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
306,Slovenia - Former Yugoslav Republic of Macedonia,1996,5063.0,42.0,5.0,20.936203831720324,0.0,0.5925340707090657,2.567647639739285,3.100928303377444,106.0,3.0,2.560655737704918,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
307,Slovenia - Israel,1998,4876.0,41.0,6.0,22.354388843314194,0.0,0.41017227235438886,5.332239540607055,3.6248974569319112,109.0,2.0,2.2042801556420235,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
308,Slovenia - Latvia,1996,3976.0,38.0,3.0,19.869215291750503,0.5030181086519114,1.0060362173038229,3.0181086519114686,2.2409456740442657,79.0,6.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
309,Slovenia - Lithuania,1996,4908.0,42.0,5.0,19.967400162999184,0.0,1.0187449062754685,4.686226568867156,3.005093724531377,98.0,5.0,2.0229982964224873,9.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
310,South Africa - Southern Rhodesia Customs Union,1948,732.0,1.0,1.0,2.73224043715847,1.366120218579235,0.0,0.0,1.0,2.0,1.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
311,Turkey - Estonia,1997,4283.0,37.0,5.0,19.612421200093394,0.0,0.7004436142890498,3.735699276208265,2.954938127480738,84.0,3.0,1.782758620689655,6.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
312,Turkey - Latvia,1998,3646.0,38.0,6.0,20.844761382336806,0.0,0.5485463521667581,3.2912781130005486,2.914701042238069,76.0,2.0,2.310734463276836,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
313,Turkey - Lithuania,1997,4249.0,38.0,6.0,22.122852435867262,0.0,0.4706989879971758,3.5302424099788183,3.673805601317957,94.0,2.0,5.132165605095541,7.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
314,Turkey - Poland,1999,4989.0,42.0,6.0,19.84365604329525,0.0,0.8017638805371818,4.810583283223091,3.5107235919021846,99.0,4.0,2.3492063492063493,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
315,Turkey - Slovenia,1998,4590.0,42.0,5.0,23.74727668845316,0.21786492374727667,0.4357298474945534,4.793028322440088,3.1592592592592594,109.0,3.0,3.6553755522827687,8.0,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
316,Yaoundé I,1963,5576.0,64.0,9.0,26.004304160688665,1.0760401721664274,0.0,3.7661406025824964,3.6424856527977045,145.0,6.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
317,Yaoundé II,1969,6392.0,67.0,9.0,24.405506883604506,1.0951188986232792,0.4693366708385482,3.9111389236545686,3.366421568627451,156.0,10.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
318,First Convention of Lomé,1975,11502.0,95.0,12.0,23.03947139627891,0.869414014953921,0.3477656059815684,2.347417840375587,3.969382136440039,265.0,14.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
319,Second Convention of Lomé,1979,29036.0,192.0,26.0,20.216283234605317,0.8954401432704229,0.20664003306240528,1.722000275520044,4.9257456261193004,587.0,32.0,,,none,,False,False,False,False,0,bilateral_symmetric,modern_global,0,0,0,0,1,0,0,1
