pta_id,agreement_name,year,chapter_name,chapter_norm,chapter_index,article_number,article_name,word_count,hard_raw,hard_p1k,soft_raw,soft_p1k,mixed_raw,mixed_p1k,enf_raw,enf_p1k,soft_total,oblig_ratio
36,Thailand - Australia,2004,Competition Policy,Competition & Subsidies,12,ARTICLE 1204,Exemptions,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Thailand - Australia,2004,Competition Policy,Competition & Subsidies,12,ARTICLE 1205,Cooperation And Exchange Of Information,63,0.0,0.0,0.0,0.0,1.0,15.873015873015872,3.0,47.61904761904761,1.0,0.0
36,Thailand - Australia,2004,Competition Policy,Competition & Subsidies,12,ARTICLE 1206,Consultations And Review,227,6.0,26.431718061674008,0.0,0.0,0.0,0.0,4.0,17.62114537444934,0.0,6.0
36,Thailand - Australia,2004,Competition Policy,Competition & Subsidies,12,ARTICLE 1207,Transparency,71,3.0,42.25352112676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36,Thailand - Australia,2004,Intellectual Property,Intellectual Property,13,ARTICLE 1301,Objective,74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.513513513513514,0.0,0.0
36,Thailand - Australia,2004,Intellectual Property,Intellectual Property,13,ARTICLE 1302,Observance Of International Obligations,32,1.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,Thailand - Australia,2004,Intellectual Property,Intellectual Property,13,ARTICLE 1303,Measures To Prevent The Export Of Goods That Infringe Copyright Or Trade Marks,31,1.0,32.25806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,Thailand - Australia,2004,Intellectual Property,Intellectual Property,13,ARTICLE 1304,Cooperation On Enforcement,103,0.0,0.0,0.0,0.0,1.0,9.70873786407767,4.0,38.83495145631068,1.0,0.0
36,Thailand - Australia,2004,Intellectual Property,Intellectual Property,13,ARTICLE 1305,Other Cooperation,147,1.0,6.802721088435374,1.0,6.802721088435374,0.0,0.0,0.0,0.0,1.0,0.5
36,Thailand - Australia,2004,Transparent Administration Of Laws And Regulations,Institutional Framework,14,ARTICLE 1401,Definition,85,0.0,0.0,0.0,0.0,0.0,0.0,4.0,47.05882352941176,0.0,0.0
36,Thailand - Australia,2004,Transparent Administration Of Laws And Regulations,Institutional Framework,14,ARTICLE 1402,Publication,166,5.0,30.120481927710845,0.0,0.0,1.0,6.024096385542169,2.0,12.048192771084338,1.0,2.5
36,Thailand - Australia,2004,Transparent Administration Of Laws And Regulations,Institutional Framework,14,ARTICLE 1403,Contact Point,46,2.0,43.47826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36,Thailand - Australia,2004,Transparent Administration Of Laws And Regulations,Institutional Framework,14,ARTICLE 1404,Administrative Proceedings,271,2.0,7.380073800738007,0.0,0.0,0.0,0.0,5.0,18.45018450184502,0.0,2.0
36,Thailand - Australia,2004,Government Procurement,Government Procurement,15,ARTICLE 1501,Purpose,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Thailand - Australia,2004,Government Procurement,Government Procurement,15,ARTICLE 1502,Establishment Of Working Group,75,2.0,26.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36,Thailand - Australia,2004,Government Procurement,Government Procurement,15,ARTICLE 1503,Procurement Principles,43,1.0,23.25581395348837,1.0,23.25581395348837,0.0,0.0,0.0,0.0,1.0,0.5
36,Thailand - Australia,2004,Government Procurement,Government Procurement,15,ARTICLE 1504,Exchange Of Information On Government Procurement,21,1.0,47.61904761904761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,Thailand - Australia,2004,Government Procurement,Government Procurement,15,ARTICLE 1505,Dispute Settlement,19,1.0,52.63157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,Thailand - Australia,2004,General Exceptions,Exceptions & Safeguards,16,ARTICLE 1601,General Exceptions,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Thailand - Australia,2004,General Exceptions,Exceptions & Safeguards,16,ARTICLE 1602,Security Exceptions,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Thailand - Australia,2004,General Exceptions,Exceptions & Safeguards,16,ARTICLE 1603,Disclosure Of Information,41,1.0,24.390243902439025,0.0,0.0,0.0,0.0,1.0,24.390243902439025,0.0,1.0
36,Thailand - Australia,2004,General Exceptions,Exceptions & Safeguards,16,ARTICLE 1604,Balance Of Payments,71,1.0,14.084507042253522,0.0,0.0,0.0,0.0,1.0,14.084507042253522,0.0,1.0
36,Thailand - Australia,2004,General Exceptions,Exceptions & Safeguards,16,ARTICLE 1605,Restrictions To Safeguard The Balance Of Payments,294,4.0,13.605442176870747,0.0,0.0,0.0,0.0,1.0,3.401360544217687,0.0,4.0
36,Thailand - Australia,2004,General Exceptions,Exceptions & Safeguards,16,ARTICLE 1606,Prudential Measures,370,8.0,21.62162162162162,0.0,0.0,0.0,0.0,4.0,10.81081081081081,0.0,8.0
36,Thailand - Australia,2004,Institutional Provisions,Institutional Framework,17,ARTICLE 1701,Establishment Of The Free Trade Agreement Joint Commission,67,2.0,29.850746268656717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36,Thailand - Australia,2004,Institutional Provisions,Institutional Framework,17,ARTICLE 1702,Mandate Of The Free Trade Agreement Joint Commission,160,2.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36,Thailand - Australia,2004,Institutional Provisions,Institutional Framework,17,ARTICLE 1703,Meetings Of The Free Trade Agreement Joint Commission,50,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36,Thailand - Australia,2004,Institutional Provisions,Institutional Framework,17,ARTICLE 1704,General Reviews,49,2.0,40.816326530612244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36,Thailand - Australia,2004,Consultations And Dispute Settlement,Dispute Settlement,18,ARTICLE 1801,Scope,256,7.0,27.34375,0.0,0.0,0.0,0.0,12.0,46.875,0.0,7.0
36,Thailand - Australia,2004,Consultations And Dispute Settlement,Dispute Settlement,18,ARTICLE 1802,Consultations,107,3.0,28.037383177570092,0.0,0.0,1.0,9.345794392523365,4.0,37.38317757009346,1.0,1.5
36,Thailand - Australia,2004,Consultations And Dispute Settlement,Dispute Settlement,18,ARTICLE 1803,"Good Offices, Conciliation And Mediation",49,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.816326530612244,0.0,0.0
36,Thailand - Australia,2004,Consultations And Dispute Settlement,Dispute Settlement,18,ARTICLE 1804,Request To Establish An Arbitral Tribunal,96,1.0,10.416666666666666,0.0,0.0,0.0,0.0,9.0,93.75,0.0,1.0
36,Thailand - Australia,2004,Consultations And Dispute Settlement,Dispute Settlement,18,ARTICLE 1805,Establishment Of An Arbitral Tribunal,341,13.0,38.12316715542522,0.0,0.0,0.0,0.0,14.0,41.05571847507331,0.0,13.0
36,Thailand - Australia,2004,Consultations And Dispute Settlement,Dispute Settlement,18,ARTICLE 1806,Functions Of Arbitral Tribunals,128,5.0,39.0625,0.0,0.0,0.0,0.0,9.0,70.3125,0.0,5.0
36,Thailand - Australia,2004,Consultations And Dispute Settlement,Dispute Settlement,18,ARTICLE 1807,Proceedings Of Arbitral Tribunals,501,17.0,33.93213572854292,0.0,0.0,0.0,0.0,36.0,71.8562874251497,0.0,17.0
36,Thailand - Australia,2004,Consultations And Dispute Settlement,Dispute Settlement,18,ARTICLE 1808,Suspension Or Termination Of Proceedings,108,1.0,9.25925925925926,1.0,9.25925925925926,0.0,0.0,14.0,129.62962962962962,1.0,0.5
36,Thailand - Australia,2004,Consultations And Dispute Settlement,Dispute Settlement,18,ARTICLE 1809,Awards Of Arbitral Tribunals,176,5.0,28.409090909090907,0.0,0.0,1.0,5.681818181818182,12.0,68.18181818181817,1.0,2.5
36,Thailand - Australia,2004,Consultations And Dispute Settlement,Dispute Settlement,18,ARTICLE 1810,Implementation,157,3.0,19.108280254777068,0.0,0.0,0.0,0.0,14.0,89.17197452229298,0.0,3.0
36,Thailand - Australia,2004,Consultations And Dispute Settlement,Dispute Settlement,18,ARTICLE 1811,Compensation And Suspension Of Benefits,514,10.0,19.45525291828794,1.0,1.9455252918287937,1.0,1.9455252918287937,31.0,60.311284046692606,2.0,3.3333333333333335
36,Thailand - Australia,2004,Consultations And Dispute Settlement,Dispute Settlement,18,ARTICLE 1812,Expenses,42,2.0,47.61904761904761,0.0,0.0,0.0,0.0,2.0,47.61904761904761,0.0,2.0
36,Thailand - Australia,2004,Final Provisions,Administrative & Final,19,ARTICLE 1901,Headings,26,1.0,38.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,Thailand - Australia,2004,Final Provisions,Administrative & Final,19,ARTICLE 1902,Annexes And Footnotes,15,1.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,Thailand - Australia,2004,Final Provisions,Administrative & Final,19,ARTICLE 1903,Amendments,30,1.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,Thailand - Australia,2004,Final Provisions,Administrative & Final,19,ARTICLE 1904,Application,37,1.0,27.027027027027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,Thailand - Australia,2004,Final Provisions,Administrative & Final,19,ARTICLE 1905,Association With The Agreement,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Thailand - Australia,2004,Final Provisions,Administrative & Final,19,ARTICLE 1906,Consultations On Inconsistencies With Other Agreements,36,1.0,27.777777777777775,0.0,0.0,0.0,0.0,1.0,27.777777777777775,0.0,1.0
36,Thailand - Australia,2004,Final Provisions,Administrative & Final,19,ARTICLE 1907,Preferences Under Other Agreements,215,2.0,9.30232558139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36,Thailand - Australia,2004,Final Provisions,Administrative & Final,19,ARTICLE 1908,Termination Of 1979 Trade Agreement,35,1.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,Thailand - Australia,2004,Final Provisions,Administrative & Final,19,ARTICLE 1909,Financial Provisions,49,2.0,40.816326530612244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
36,Thailand - Australia,2004,Final Provisions,Administrative & Final,19,ARTICLE 1910,"Entry Into Force, Duration And Termination",74,3.0,40.54054054054054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
36,Thailand - Australia,2004,Conclusion,Other — Conclusion,20,,,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,Preamble,Preamble & Objectives,0,,,159,0.0,0.0,1.0,6.289308176100629,0.0,0.0,0.0,0.0,1.0,0.0
37,US - Australia,2004,Establishment Of A Free Trade Area And Definitions,Other — Establishment Of A Free Trade Area And Definitions,1,ARTICLE 1.1,General,100,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,Establishment Of A Free Trade Area And Definitions,Other — Establishment Of A Free Trade Area And Definitions,1,ARTICLE 1.2,General Definitions,776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,National Treatment And Market Access For Goods,Trade in Goods,2,ARTICLE 2.1,Scope And Coverage,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,National Treatment And Market Access For Goods,Trade in Goods,2,ARTICLE 2.2,National Treatment,55,1.0,18.18181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,National Treatment And Market Access For Goods,Trade in Goods,2,ARTICLE 2.3,Elimination Of Customs Duties,66,1.0,15.151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,National Treatment And Market Access For Goods,Trade in Goods,2,ARTICLE 2.4,Customs Value,25,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,National Treatment And Market Access For Goods,Trade in Goods,2,ARTICLE 2.5,Temporary Admission,677,7.0,10.3397341211226,1.0,1.4771048744460857,0.0,0.0,0.0,0.0,1.0,3.5
37,US - Australia,2004,National Treatment And Market Access For Goods,Trade in Goods,2,ARTICLE 2.6,Goods Re-Entered After Repair Or Alteration,143,2.0,13.986013986013987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
37,US - Australia,2004,National Treatment And Market Access For Goods,Trade in Goods,2,ARTICLE 2.7,Duty-Free Entry Of Commercial Samples Of Negligible Value And Printed Advertising Materials,94,1.0,10.638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,National Treatment And Market Access For Goods,Trade in Goods,2,ARTICLE 2.8,Waiver Of Customs Duties,84,1.0,11.904761904761903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,National Treatment And Market Access For Goods,Trade in Goods,2,ARTICLE 2.9,Import And Export Restrictions,276,4.0,14.492753623188406,0.0,0.0,0.0,0.0,1.0,3.6231884057971016,0.0,4.0
37,US - Australia,2004,National Treatment And Market Access For Goods,Trade in Goods,2,ARTICLE 2.10,Administrative Fees And Formalities,146,2.0,13.698630136986301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
37,US - Australia,2004,National Treatment And Market Access For Goods,Trade in Goods,2,ARTICLE 2.11,Export Taxes,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,National Treatment And Market Access For Goods,Trade in Goods,2,ARTICLE 2.12,Merchandise Processing Fee,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,National Treatment And Market Access For Goods,Trade in Goods,2,ARTICLE 2.13,Committee On Trade In Goods,105,2.0,19.04761904761905,0.0,0.0,0.0,0.0,1.0,9.523809523809526,0.0,2.0
37,US - Australia,2004,National Treatment And Market Access For Goods,Trade in Goods,2,ARTICLE 2.14,Definitions,687,1.0,1.455604075691412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,Agriculture,Other — Agriculture,3,ARTICLE 3.1,Multilateral Cooperation,75,2.0,26.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
37,US - Australia,2004,Agriculture,Other — Agriculture,3,ARTICLE 3.2,Committee On Agriculture,88,3.0,34.090909090909086,0.0,0.0,0.0,0.0,1.0,11.363636363636363,0.0,3.0
37,US - Australia,2004,Agriculture,Other — Agriculture,3,ARTICLE 3.3,Export Subsidies,123,2.0,16.260162601626018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
37,US - Australia,2004,Agriculture,Other — Agriculture,3,ARTICLE 3.4,Agricultural Safeguard Measures,340,7.0,20.58823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
37,US - Australia,2004,Agriculture,Other — Agriculture,3,ARTICLE 3.5,Administration Of Tariff-Rate Quotas,65,1.0,15.384615384615385,0.0,0.0,0.0,0.0,1.0,15.384615384615385,0.0,1.0
37,US - Australia,2004,Agriculture,Other — Agriculture,3,ARTICLE 3.6,Review Of Dairy Market Access Commitments,83,2.0,24.096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
37,US - Australia,2004,Agriculture,Other — Agriculture,3,ARTICLE 3.7,Definitions,78,1.0,12.82051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,Textiles And Apparel,Other — Textiles And Apparel,4,ARTICLE 4.1,Bilateral Emergency Actions,881,14.0,15.891032917139613,0.0,0.0,0.0,0.0,6.0,6.81044267877412,0.0,14.0
37,US - Australia,2004,Textiles And Apparel,Other — Textiles And Apparel,4,ARTICLE 4.2,Rules Of Origin And Related Matters,441,7.0,15.873015873015872,1.0,2.2675736961451247,3.0,6.802721088435374,4.0,9.070294784580499,4.0,1.4
37,US - Australia,2004,Textiles And Apparel,Other — Textiles And Apparel,4,ARTICLE 4.3,Customs Cooperation,1054,11.0,10.436432637571158,0.0,0.0,2.0,1.8975332068311195,4.0,3.795066413662239,2.0,3.6666666666666665
37,US - Australia,2004,Textiles And Apparel,Other — Textiles And Apparel,4,ARTICLE 4.4,Definitions,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.1,Originating Goods,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.2,De Minimis,410,2.0,4.878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.3,Accumulation,80,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.4,Regional Value Content,596,6.0,10.06711409395973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.5,Value Of Materials,433,2.0,4.618937644341801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.6,"Accessories, Spare Parts, And Tools",143,4.0,27.972027972027973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.7,Fungible Goods And Materials,119,4.0,33.61344537815126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.8,Packaging Materials And Containers For Retail Sale,99,3.0,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.9,Packing Materials And Containers For Shipment,53,2.0,37.73584905660377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.10,Indirect Materials,40,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.11,Third Country Transportation,53,1.0,18.867924528301884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.12,Claims For Preferential Treatment,88,1.0,11.363636363636363,1.0,11.363636363636363,0.0,0.0,0.0,0.0,1.0,0.5
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.13,Obligations Relating To Importations,180,5.0,27.777777777777775,0.0,0.0,0.0,0.0,2.0,11.11111111111111,0.0,5.0
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.14,Record Keeping Requirement,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.15,Verification,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.16,Consultation And Modifications,83,3.0,36.144578313253014,0.0,0.0,0.0,0.0,1.0,12.048192771084338,0.0,3.0
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.17,Application And Interpretation For The Purposes Of This Chapter:,46,1.0,21.73913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,Rules Of Origin,Rules of Origin,5,ARTICLE 5.18,Definitions,1241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,Customs Administration,Customs & Trade Facilitation,6,ARTICLE 6.1,Publication And Notification,101,4.0,39.603960396039604,1.0,9.900990099009901,0.0,0.0,1.0,9.900990099009901,1.0,2.0
37,US - Australia,2004,Customs Administration,Customs & Trade Facilitation,6,ARTICLE 6.2,Administration,61,2.0,32.786885245901644,0.0,0.0,0.0,0.0,1.0,16.393442622950822,0.0,2.0
37,US - Australia,2004,Customs Administration,Customs & Trade Facilitation,6,ARTICLE 6.3,Advance Rulings,362,9.0,24.861878453038674,0.0,0.0,0.0,0.0,19.0,52.48618784530387,0.0,9.0
37,US - Australia,2004,Customs Administration,Customs & Trade Facilitation,6,ARTICLE 6.4,Review And Appeal,62,1.0,16.129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,Customs Administration,Customs & Trade Facilitation,6,ARTICLE 6.5,Cooperation,771,8.0,10.376134889753567,1.0,1.297016861219196,3.0,3.8910505836575875,6.0,7.782101167315175,4.0,1.6
37,US - Australia,2004,Customs Administration,Customs & Trade Facilitation,6,ARTICLE 6.6,Confidentiality,18,1.0,55.55555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,Customs Administration,Customs & Trade Facilitation,6,ARTICLE 6.7,Penalties,44,1.0,22.727272727272727,0.0,0.0,0.0,0.0,1.0,22.727272727272727,0.0,1.0
37,US - Australia,2004,Customs Administration,Customs & Trade Facilitation,6,ARTICLE 6.8,Release And Security,291,6.0,20.61855670103093,2.0,6.8728522336769755,0.0,0.0,1.0,3.4364261168384878,2.0,2.0
37,US - Australia,2004,Customs Administration,Customs & Trade Facilitation,6,ARTICLE 6.9,Risk Assessment,43,1.0,23.25581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,Customs Administration,Customs & Trade Facilitation,6,ARTICLE 6.10,Express Shipments,127,1.0,7.874015748031496,1.0,7.874015748031496,0.0,0.0,0.0,0.0,1.0,0.5
37,US - Australia,2004,Customs Administration,Customs & Trade Facilitation,6,ARTICLE 6.11,Definition Of Customs Matters,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,Sanitary And Phytosanitary Measures,TBT & SPS,7,ARTICLE 7.1,Objectives,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,Sanitary And Phytosanitary Measures,TBT & SPS,7,ARTICLE 7.2,Scope And Coverage,42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.809523809523807,0.0,0.0
37,US - Australia,2004,Sanitary And Phytosanitary Measures,TBT & SPS,7,ARTICLE 7.3,Affirmation Of The Sps Agreement,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,Sanitary And Phytosanitary Measures,TBT & SPS,7,ARTICLE 7.4,Committee On Sanitary And Phytosanitary Matters,417,8.0,19.184652278177456,0.0,0.0,1.0,2.398081534772182,1.0,2.398081534772182,1.0,4.0
37,US - Australia,2004,Sanitary And Phytosanitary Measures,TBT & SPS,7,ARTICLE 7.5,Definitions,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,Technical Barriers To Trade,TBT & SPS,8,ARTICLE 8.1,Scope And Coverage,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,Technical Barriers To Trade,TBT & SPS,8,ARTICLE 8.2,Affirmation Of The Tbt Agreement,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,Technical Barriers To Trade,TBT & SPS,8,ARTICLE 8.3,Regional Governments,19,1.0,52.63157894736842,1.0,52.63157894736842,0.0,0.0,0.0,0.0,1.0,0.5
37,US - Australia,2004,Technical Barriers To Trade,TBT & SPS,8,ARTICLE 8.4,International Standards,144,3.0,20.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
37,US - Australia,2004,Technical Barriers To Trade,TBT & SPS,8,ARTICLE 8.5,Technical Regulations,130,2.0,15.384615384615385,1.0,7.6923076923076925,0.0,0.0,1.0,7.6923076923076925,1.0,1.0
37,US - Australia,2004,Technical Barriers To Trade,TBT & SPS,8,ARTICLE 8.6,Conformity Assessment Procedures,423,5.0,11.82033096926714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
37,US - Australia,2004,Technical Barriers To Trade,TBT & SPS,8,ARTICLE 8.7,Transparency,334,6.0,17.964071856287426,1.0,2.9940119760479043,0.0,0.0,0.0,0.0,1.0,3.0
37,US - Australia,2004,Technical Barriers To Trade,TBT & SPS,8,ARTICLE 8.8,Trade Facilitation,141,1.0,7.092198581560283,0.0,0.0,2.0,14.184397163120567,0.0,0.0,2.0,0.3333333333333333
37,US - Australia,2004,Technical Barriers To Trade,TBT & SPS,8,ARTICLE 8.9,Chapter Coordinators,379,6.0,15.8311345646438,0.0,0.0,0.0,0.0,1.0,2.638522427440633,0.0,6.0
37,US - Australia,2004,Technical Barriers To Trade,TBT & SPS,8,ARTICLE 8.10,Information Exchange,29,1.0,34.48275862068965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,Technical Barriers To Trade,TBT & SPS,8,ARTICLE 8.11,Definitions,28,1.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,Safeguards,Exceptions & Safeguards,9,ARTICLE 9.1,Imposition Of A Safeguard Measure,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,Safeguards,Exceptions & Safeguards,9,ARTICLE 9.2,Conditions And Limitations,490,11.0,22.448979591836732,0.0,0.0,0.0,0.0,5.0,10.204081632653061,0.0,11.0
37,US - Australia,2004,Safeguards,Exceptions & Safeguards,9,ARTICLE 9.3,Provisional Safeguard Measures,151,4.0,26.490066225165563,0.0,0.0,0.0,0.0,1.0,6.622516556291391,0.0,4.0
37,US - Australia,2004,Safeguards,Exceptions & Safeguards,9,ARTICLE 9.4,Compensation,199,4.0,20.100502512562816,0.0,0.0,0.0,0.0,5.0,25.12562814070352,0.0,4.0
37,US - Australia,2004,Safeguards,Exceptions & Safeguards,9,ARTICLE 9.5,Global Safeguard Measures,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,Safeguards,Exceptions & Safeguards,9,ARTICLE 9.6,Definitions,203,1.0,4.926108374384237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,Cross-Border Trade In Services,Trade in Services,10,ARTICLE 10.1,Scope And Coverage,366,2.0,5.46448087431694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
37,US - Australia,2004,Cross-Border Trade In Services,Trade in Services,10,ARTICLE 10.2,National Treatment,27,1.0,37.03703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,Cross-Border Trade In Services,Trade in Services,10,ARTICLE 10.3,Most-Favoured-Nation Treatment,28,1.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,US - Australia,2004,Cross-Border Trade In Services,Trade in Services,10,ARTICLE 10.4,Market Access,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,Cross-Border Trade In Services,Trade in Services,10,ARTICLE 10.5,Local Presence,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,US - Australia,2004,Cross-Border Trade In Services,Trade in Services,10,ARTICLE 10.6,Non-Conforming Measures,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
